ID,国語,判定
20091389,57, 
20091390,80, 
20091391,41, 
20091392,61, 
20091393,52, 
20091394,58, 
20091395,88, 
20091396,51, 
20091397,1, 
20091398,95, 
20091399,12, 
20091400,69, 
20091401,73, 
20091402,69, 
20091403,20, 
20091404,19, 
20091405,78, 
20091406,64, 
20091407,12, 
20091408,9, 
20091409,60, 
20091410,79, 
20091411,26, 
20091412,5, 
20091413,41, 
20091414,87, 
20091415,88, 
20091416,85, 
20091417,73, 
20091418,14, 
20091419,86, 
20091420,44, 
20091421,46, 
20091422,32, 
20091423,78, 
20091424,68, 
20091425,84, 
20091426,92, 
20091427,74, 
20091428,19, 
20091429,15, 
20091430,57, 
20091431,40, 
20091432,24, 
20091433,32, 
20091434,17, 
20091435,14, 
20091436,78, 
20091437,44, 
20091438,17, 
20091439,51, 
20091440,0, 
20091441,29, 
20091442,55, 
20091443,75, 
20091444,79, 
20091445,91, 
20091446,34, 
20091447,90, 
20091448,87, 
20091449,21, 
20091450,78, 
20091451,76, 
20091452,1, 
20091453,39, 
20091454,10, 
20091455,45, 
20091456,58, 
20091457,2, 
20091458,87, 
20091459,95, 
20091460,67, 
20091461,93, 
20091462,11, 
20091463,73, 
20091464,50, 
20091465,92, 
20091466,5, 
20091467,44, 
20091468,46, 
20091469,97, 
20091470,99, 
20091471,86, 
20091472,39, 
20091473,17, 
20091474,1, 
20091475,6, 
20091476,8, 
20091477,97, 
20091478,77, 
20091479,27, 
20091480,56, 
20091481,63, 
20091482,40, 
20091483,60, 
20091484,60, 
20091485,88, 
20091486,42, 
20091487,76, 
20091488,35, 
20091489,54, 
20091490,42, 
20091491,42, 
20091492,5, 
20091493,32, 
20091494,76, 
20091495,4, 
20091496,5, 
20091497,39, 
20091498,91, 
20091499,75, 
20091500,73, 
20091501,30, 
20091502,33, 
20091503,38, 
20091504,14, 
20091505,52, 
20091506,40, 
20091507,72, 
20091508,61, 
20091509,96, 
20091510,7, 
20091511,16, 
20091512,0, 
20091513,75, 
20091514,70, 
20091515,5, 
20091516,61, 
20091517,70, 
20091518,56, 
20091519,82, 
20091520,72, 
20091521,59, 
20091522,36, 
20091523,45, 
20091524,46, 
20091525,55, 
20091526,20, 
20091527,37, 
20091528,10, 
20091529,60, 
20091530,71, 
20091531,55, 
20091532,52, 
20091533,30, 
20091534,79, 
20091535,52, 
20091536,47, 
20091537,68, 
20091538,46, 
20091539,51, 
20091540,77, 
20091541,66, 
20091542,36, 
20091543,82, 
20091544,62, 
20091545,8, 
20091546,83, 
20091547,24, 
20091548,86, 
20091549,50, 
20091550,7, 
20091551,45, 
20091552,32, 
20091553,39, 
20091554,55, 
20091555,44, 
20091556,94, 
20091557,81, 
20091558,16, 
20091559,2, 
20091560,1, 
20091561,19, 
20091562,12, 
20091563,4, 
20091564,58, 
20091565,96, 
20091566,93, 
20091567,66, 
20091568,78, 
20091569,6, 
20091570,38, 
20091571,30, 
20091572,16, 
20091573,65, 
20091574,20, 
20091575,2, 
20091576,5, 
20091577,17, 
20091578,91, 
20091579,87, 
20091580,9, 
20091581,38, 
20091582,26, 
20091583,77, 
20091584,23, 
20091585,34, 
20091586,75, 
20091587,78, 
20091588,80, 
20091589,53, 
20091590,3, 
20091591,90, 
20091592,23, 
20091593,67, 
20091594,82, 
20091595,37, 
20091596,39, 
20091597,69, 
20091598,93, 
20091599,64, 
20091600,52, 
20091601,61, 
20091602,11, 
20091603,19, 
20091604,42, 
20091605,47, 
20091606,74, 
20091607,87, 
20091608,7, 
20091609,75, 
20091610,53, 
20091611,21, 
20091612,83, 
20091613,52, 
20091614,32, 
20091615,73, 
20091616,76, 
20091617,3, 
20091618,74, 
20091619,41, 
20091620,59, 
20091621,94, 
20091622,55, 
20091623,64, 
20091624,59, 
20091625,48, 
20091626,72, 
20091627,6, 
20091628,25, 
20091629,98, 
20091630,98, 
20091631,66, 
20091632,66, 
20091633,76, 
20091634,87, 
20091635,14, 
20091636,59, 
20091637,67, 
20091638,84, 
20091639,26, 
20091640,70, 
20091641,77, 
20091642,26, 
20091643,40, 
20091644,20, 
20091645,70, 
20091646,38, 
20091647,21, 
20091648,95, 
20091649,54, 
20091650,1, 
20091651,94, 
20091652,2, 
20091653,8, 
20091654,33, 
20091655,67, 
20091656,57, 
20091657,73, 
20091658,23, 
20091659,76, 
20091660,95, 
20091661,23, 
20091662,55, 
20091663,59, 
20091664,42, 
20091665,12, 
20091666,6, 
20091667,6, 
20091668,80, 
20091669,27, 
20091670,43, 
20091671,80, 
20091672,86, 
20091673,69, 
20091674,21, 
20091675,17, 
20091676,87, 
20091677,85, 
20091678,16, 
20091679,55, 
20091680,50, 
20091681,41, 
20091682,96, 
20091683,30, 
20091684,66, 
20091685,71, 
20091686,32, 
20091687,92, 
20091688,16, 
20091689,17, 
20091690,8, 
20091691,30, 
20091692,38, 
20091693,40, 
20091694,17, 
20091695,13, 
20091696,12, 
20091697,25, 
20091698,96, 
20091699,93, 
20091700,70, 
20091701,10, 
20091702,49, 
20091703,28, 
20091704,88, 
20091705,29, 
20091706,52, 
20091707,31, 
20091708,65, 
20091709,45, 
20091710,52, 
20091711,53, 
20091712,94, 
20091713,66, 
20091714,3, 
20091715,1, 
20091716,80, 
20091717,83, 
20091718,77, 
20091719,87, 
20091720,38, 
20091721,99, 
20091722,0, 
20091723,27, 
20091724,15, 
20091725,10, 
20091726,4, 
20091727,14, 
20091728,42, 
20091729,95, 
20091730,91, 
20091731,17, 
20091732,30, 
20091733,74, 
20091734,20, 
20091735,31, 
20091736,13, 
20091737,8, 
20091738,94, 
20091739,0, 
20091740,23, 
20091741,39, 
20091742,64, 
20091743,40, 
20091744,66, 
20091745,97, 
20091746,97, 
20091747,28, 
20091748,34, 
20091749,99, 
20091750,50, 
20091751,68, 
20091752,12, 
20091753,31, 
20091754,33, 
20091755,1, 
20091756,39, 
20091757,19, 
20091758,18, 
20091759,0, 
20091760,61, 
20091761,83, 
20091762,73, 
20091763,35, 
20091764,20, 
20091765,23, 
20091766,3, 
20091767,80, 
20091768,82, 
20091769,15, 
20091770,99, 
20091771,42, 
20091772,63, 
20091773,16, 
20091774,67, 
20091775,59, 
20091776,31, 
20091777,84, 
20091778,96, 
20091779,37, 
20091780,44, 
20091781,24, 
20091782,31, 
20091783,36, 
20091784,73, 
20091785,17, 
20091786,49, 
20091787,97, 
20091788,5, 
20091789,70, 
20091790,34, 
20091791,15, 
20091792,44, 
20091793,45, 
20091794,80, 
20091795,62, 
20091796,16, 
20091797,94, 
20091798,35, 
20091799,47, 
20091800,21, 
20091801,35, 
20091802,61, 
20091803,20, 
20091804,9, 
20091805,94, 
20091806,17, 
20091807,33, 
20091808,48, 
20091809,10, 
20091810,1, 
20091811,94, 
20091812,92, 
20091813,37, 
20091814,86, 
20091815,68, 
20091816,87, 
20091817,52, 
20091818,30, 
20091819,89, 
20091820,77, 
20091821,40, 
20091822,21, 
20091823,90, 
20091824,95, 
20091825,87, 
20091826,92, 
20091827,82, 
20091828,95, 
20091829,2, 
20091830,93, 
20091831,35, 
20091832,47, 
20091833,48, 
20091834,39, 
20091835,33, 
20091836,32, 
20091837,0, 
20091838,54, 
20091839,17, 
20091840,16, 
20091841,35, 
20091842,98, 
20091843,36, 
20091844,62, 
20091845,95, 
20091846,25, 
20091847,19, 
20091848,13, 
20091849,86, 
20091850,68, 
20091851,49, 
20091852,24, 
20091853,47, 
20091854,58, 
20091855,90, 
20091856,49, 
20091857,24, 
20091858,83, 
20091859,64, 
20091860,47, 
20091861,90, 
20091862,29, 
20091863,59, 
20091864,19, 
20091865,4, 
20091866,18, 
20091867,5, 
20091868,2, 
20091869,31, 
20091870,44, 
20091871,28, 
20091872,32, 
20091873,53, 
20091874,61, 
20091875,66, 
20091876,24, 
20091877,72, 
20091878,13, 
20091879,51, 
20091880,79, 
20091881,31, 
20091882,14, 
20091883,49, 
20091884,3, 
20091885,63, 
20091886,42, 
20091887,90, 
20091888,6, 
20091889,37, 
20091890,35, 
20091891,15, 
20091892,54, 
20091893,59, 
20091894,57, 
20091895,45, 
20091896,83, 
20091897,46, 
20091898,64, 
20091899,72, 
20091900,2, 
20091901,80, 
20091902,86, 
20091903,79, 
20091904,51, 
20091905,53, 
20091906,41, 
20091907,64, 
20091908,16, 
20091909,38, 
20091910,60, 
20091911,39, 
20091912,54, 
20091913,3, 
20091914,2, 
20091915,61, 
20091916,42, 
20091917,50, 
20091918,0, 
20091919,13, 
20091920,67, 
20091921,69, 
20091922,24, 
20091923,73, 
20091924,52, 
20091925,8, 
20091926,58, 
20091927,0, 
20091928,26, 
20091929,13, 
20091930,83, 
20091931,55, 
20091932,84, 
20091933,33, 
20091934,31, 
20091935,39, 
20091936,52, 
20091937,49, 
20091938,25, 
20091939,3, 
20091940,6, 
20091941,58, 
20091942,55, 
20091943,0, 
20091944,77, 
20091945,81, 
20091946,1, 
20091947,39, 
20091948,60, 
20091949,78, 
20091950,74, 
20091951,14, 
20091952,41, 
20091953,27, 
20091954,22, 
20091955,62, 
20091956,9, 
20091957,47, 
20091958,28, 
20091959,69, 
20091960,22, 
20091961,4, 
20091962,24, 
20091963,84, 
20091964,45, 
20091965,21, 
20091966,12, 
20091967,85, 
20091968,1, 
20091969,48, 
20091970,67, 
20091971,14, 
20091972,69, 
20091973,47, 
20091974,90, 
20091975,91, 
20091976,40, 
20091977,99, 
20091978,37, 
20091979,79, 
20091980,96, 
20091981,10, 
20091982,6, 
20091983,95, 
20091984,21, 
20091985,95, 
20091986,60, 
20091987,42, 
20091988,2, 
20091989,78, 
20091990,68, 
20091991,63, 
20091992,32, 
20091993,68, 
20091994,84, 
20091995,90, 
20091996,16, 
20091997,41, 
20091998,89, 
20091999,63, 
20092000,58, 
20092001,76, 
20092002,97, 
20092003,0, 
20092004,83, 
20092005,0, 
20092006,50, 
20092007,31, 
20092008,60, 
20092009,13, 
20092010,87, 
20092011,47, 
20092012,52, 
20092013,89, 
20092014,47, 
20092015,20, 
20092016,63, 
20092017,94, 
20092018,41, 
20092019,40, 
20092020,0, 
20092021,13, 
20092022,53, 
20092023,83, 
20092024,59, 
20092025,13, 
20092026,77, 
20092027,21, 
20092028,84, 
20092029,96, 
20092030,45, 
20092031,2, 
20092032,3, 
20092033,28, 
20092034,51, 
20092035,47, 
20092036,35, 
20092037,29, 
20092038,24, 
20092039,23, 
20092040,82, 
20092041,44, 
20092042,42, 
20092043,70, 
20092044,86, 
20092045,86, 
20092046,62, 
20092047,95, 
20092048,4, 
20092049,70, 
20092050,47, 
20092051,17, 
20092052,84, 
20092053,49, 
20092054,57, 
20092055,5, 
20092056,71, 
20092057,38, 
20092058,41, 
20092059,75, 
20092060,11, 
20092061,50, 
20092062,48, 
20092063,58, 
20092064,77, 
20092065,44, 
20092066,94, 
20092067,18, 
20092068,36, 
20092069,22, 
20092070,96, 
20092071,86, 
20092072,81, 
20092073,44, 
20092074,99, 
20092075,35, 
20092076,33, 
20092077,45, 
20092078,5, 
20092079,39, 
20092080,29, 
20092081,45, 
20092082,29, 
20092083,31, 
20092084,95, 
20092085,42, 
20092086,23, 
20092087,0, 
20092088,57, 
20092089,10, 
20092090,20, 
20092091,38, 
20092092,28, 
20092093,96, 
20092094,44, 
20092095,98, 
20092096,64, 
20092097,50, 
20092098,95, 
20092099,44, 
20092100,0, 
20092101,3, 
20092102,66, 
20092103,8, 
20092104,31, 
20092105,12, 
20092106,40, 
20092107,62, 
20092108,94, 
20092109,79, 
20092110,86, 
20092111,18, 
20092112,48, 
20092113,73, 
20092114,37, 
20092115,55, 
20092116,29, 
20092117,75, 
20092118,87, 
20092119,21, 
20092120,37, 
20092121,15, 
20092122,16, 
20092123,13, 
20092124,46, 
20092125,99, 
20092126,71, 
20092127,96, 
20092128,99, 
20092129,22, 
20092130,27, 
20092131,92, 
20092132,0, 
20092133,87, 
20092134,5, 
20092135,28, 
20092136,86, 
20092137,94, 
20092138,57, 
20092139,83, 
20092140,62, 
20092141,92, 
20092142,84, 
20092143,44, 
20092144,10, 
20092145,11, 
20092146,34, 
20092147,99, 
20092148,83, 
20092149,38, 
20092150,90, 
20092151,43, 
20092152,61, 
20092153,3, 
20092154,88, 
20092155,28, 
20092156,84, 
20092157,72, 
20092158,99, 
20092159,13, 
20092160,9, 
20092161,95, 
20092162,55, 
20092163,40, 
20092164,59, 
20092165,17, 
20092166,34, 
20092167,54, 
20092168,28, 
20092169,79, 
20092170,89, 
20092171,39, 
20092172,29, 
20092173,55, 
20092174,35, 
20092175,58, 
20092176,51, 
20092177,7, 
20092178,2, 
20092179,56, 
20092180,34, 
20092181,77, 
20092182,74, 
20092183,87, 
20092184,39, 
20092185,84, 
20092186,10, 
20092187,76, 
20092188,86, 
20092189,58, 
20092190,5, 
20092191,27, 
20092192,52, 
20092193,19, 
20092194,29, 
20092195,36, 
20092196,71, 
20092197,1, 
20092198,46, 
20092199,38, 
20092200,62, 
20092201,68, 
20092202,92, 
20092203,28, 
20092204,49, 
20092205,41, 
20092206,70, 
20092207,28, 
20092208,73, 
20092209,64, 
20092210,46, 
20092211,10, 
20092212,51, 
20092213,58, 
20092214,60, 
20092215,79, 
20092216,86, 
20092217,24, 
20092218,71, 
20092219,73, 
20092220,48, 
20092221,28, 
20092222,6, 
20092223,32, 
20092224,43, 
20092225,49, 
20092226,7, 
20092227,15, 
20092228,93, 
20092229,55, 
20092230,85, 
20092231,61, 
20092232,66, 
20092233,92, 
20092234,91, 
20092235,23, 
20092236,56, 
20092237,28, 
20092238,71, 
20092239,92, 
20092240,51, 
20092241,54, 
20092242,22, 
20092243,51, 
20092244,87, 
20092245,23, 
20092246,97, 
20092247,21, 
20092248,22, 
20092249,45, 
20092250,30, 
20092251,27, 
20092252,98, 
20092253,3, 
20092254,90, 
20092255,76, 
20092256,98, 
20092257,98, 
20092258,12, 
20092259,12, 
20092260,9, 
20092261,44, 
20092262,18, 
20092263,65, 
20092264,42, 
20092265,0, 
20092266,54, 
20092267,95, 
20092268,59, 
20092269,3, 
20092270,85, 
20092271,6, 
20092272,96, 
20092273,73, 
20092274,0, 
20092275,70, 
20092276,34, 
20092277,84, 
20092278,67, 
20092279,34, 
20092280,15, 
20092281,37, 
20092282,10, 
20092283,25, 
20092284,4, 
20092285,88, 
20092286,28, 
20092287,92, 
20092288,50, 
20092289,17, 
20092290,58, 
20092291,31, 
20092292,31, 
20092293,61, 
20092294,59, 
20092295,39, 
20092296,17, 
20092297,39, 
20092298,20, 
20092299,92, 
20092300,14, 
20092301,42, 
20092302,16, 
20092303,55, 
20092304,72, 
20092305,37, 
20092306,46, 
20092307,23, 
20092308,4, 
20092309,91, 
20092310,4, 
20092311,38, 
20092312,12, 
20092313,77, 
20092314,45, 
20092315,12, 
20092316,68, 
20092317,70, 
20092318,18, 
20092319,66, 
20092320,88, 
20092321,52, 
20092322,15, 
20092323,69, 
20092324,69, 
20092325,40, 
20092326,45, 
20092327,66, 
20092328,80, 
20092329,7, 
20092330,50, 
20092331,57, 
20092332,75, 
20092333,2, 
20092334,64, 
20092335,29, 
20092336,97, 
20092337,75, 
20092338,71, 
20092339,42, 
20092340,86, 
20092341,87, 
20092342,2, 
20092343,99, 
20092344,97, 
20092345,23, 
20092346,42, 
20092347,29, 
20092348,11, 
20092349,46, 
20092350,61, 
20092351,92, 
20092352,99, 
20092353,56, 
20092354,73, 
20092355,87, 
20092356,23, 
20092357,77, 
20092358,5, 
20092359,16, 
20092360,40, 
20092361,85, 
20092362,5, 
20092363,32, 
20092364,67, 
20092365,65, 
20092366,82, 
20092367,20, 
20092368,59, 
20092369,23, 
20092370,86, 
20092371,75, 
20092372,34, 
20092373,77, 
20092374,32, 
20092375,56, 
20092376,20, 
20092377,75, 
20092378,8, 
20092379,53, 
20092380,35, 
20092381,69, 
20092382,41, 
20092383,76, 
20092384,37, 
20092385,55, 
20092386,0, 
20092387,78, 
20092388,30, 
20092389,58, 
20092390,56, 
20092391,61, 
20092392,96, 
20092393,71, 
20092394,29, 
20092395,46, 
20092396,23, 
20092397,43, 
20092398,31, 
20092399,52, 
20092400,1, 
20092401,42, 
20092402,79, 
20092403,99, 
20092404,19, 
20092405,62, 
20092406,48, 
20092407,48, 
20092408,46, 
20092409,64, 
20092410,88, 
20092411,5, 
20092412,18, 
20092413,65, 
20092414,56, 
20092415,13, 
20092416,55, 
20092417,82, 
20092418,53, 
20092419,73, 
20092420,47, 
20092421,45, 
20092422,97, 
20092423,84, 
20092424,39, 
20092425,62, 
20092426,47, 
20092427,78, 
20092428,22, 
20092429,69, 
20092430,54, 
20092431,80, 
20092432,33, 
20092433,7, 
20092434,48, 
20092435,98, 
20092436,79, 
20092437,45, 
20092438,19, 
20092439,98, 
20092440,41, 
20092441,68, 
20092442,65, 
20092443,39, 
20092444,45, 
20092445,86, 
20092446,82, 
20092447,64, 
20092448,42, 
20092449,11, 
20092450,74, 
20092451,89, 
20092452,20, 
20092453,70, 
20092454,17, 
20092455,17, 
20092456,93, 
20092457,55, 
20092458,49, 
20092459,0, 
20092460,21, 
20092461,72, 
20092462,49, 
20092463,58, 
20092464,87, 
20092465,36, 
20092466,35, 
20092467,97, 
20092468,4, 
20092469,57, 
20092470,47, 
20092471,89, 
20092472,10, 
20092473,15, 
20092474,83, 
20092475,15, 
20092476,75, 
20092477,74, 
20092478,66, 
20092479,84, 
20092480,67, 
20092481,65, 
20092482,64, 
20092483,14, 
20092484,44, 
20092485,47, 
20092486,97, 
20092487,85, 
20092488,26, 
20092489,51, 
20092490,28, 
20092491,23, 
20092492,11, 
20092493,31, 
20092494,5, 
20092495,49, 
20092496,65, 
20092497,43, 
20092498,52, 
20092499,53, 
20092500,36, 
20092501,6, 
20092502,19, 
20092503,14, 
20092504,82, 
20092505,2, 
20092506,71, 
20092507,50, 
20092508,29, 
20092509,56, 
20092510,81, 
20092511,5, 
20092512,49, 
20092513,60, 
20092514,37, 
20092515,36, 
20092516,18, 
20092517,97, 
20092518,34, 
20092519,5, 
20092520,4, 
20092521,53, 
20092522,95, 
20092523,70, 
20092524,51, 
20092525,57, 
20092526,67, 
20092527,28, 
20092528,47, 
20092529,96, 
20092530,59, 
20092531,81, 
20092532,47, 
20092533,30, 
20092534,35, 
20092535,0, 
20092536,4, 
20092537,17, 
20092538,87, 
20092539,88, 
20092540,1, 
20092541,45, 
20092542,90, 
20092543,26, 
20092544,6, 
20092545,37, 
20092546,22, 
20092547,19, 
20092548,6, 
20092549,86, 
20092550,44, 
20092551,7, 
20092552,33, 
20092553,14, 
20092554,47, 
20092555,19, 
20092556,32, 
20092557,57, 
20092558,82, 
20092559,66, 
20092560,88, 
20092561,71, 
20092562,11, 
20092563,28, 
20092564,33, 
20092565,41, 
20092566,96, 
20092567,94, 
20092568,44, 
20092569,57, 
20092570,16, 
20092571,82, 
20092572,92, 
20092573,79, 
20092574,39, 
20092575,69, 
20092576,77, 
20092577,41, 
20092578,99, 
20092579,13, 
20092580,37, 
20092581,56, 
20092582,13, 
20092583,51, 
20092584,90, 
20092585,78, 
20092586,35, 
20092587,25, 
20092588,73, 
20092589,66, 
20092590,65, 
20092591,76, 
20092592,71, 
20092593,78, 
20092594,24, 
20092595,60, 
20092596,78, 
20092597,18, 
20092598,28, 
20092599,84, 
20092600,83, 
20092601,9, 
20092602,75, 
20092603,91, 
20092604,31, 
20092605,66, 
20092606,33, 
20092607,0, 
20092608,85, 
20092609,12, 
20092610,0, 
20092611,14, 
20092612,65, 
20092613,65, 
20092614,57, 
20092615,4, 
20092616,19, 
20092617,93, 
20092618,73, 
20092619,50, 
20092620,51, 
20092621,74, 
20092622,28, 
20092623,14, 
20092624,69, 
20092625,30, 
20092626,40, 
20092627,24, 
20092628,44, 
20092629,45, 
20092630,63, 
20092631,42, 
20092632,10, 
20092633,35, 
20092634,62, 
20092635,92, 
20092636,71, 
20092637,25, 
20092638,18, 
20092639,94, 
20092640,53, 
20092641,32, 
20092642,41, 
20092643,97, 
20092644,44, 
20092645,25, 
20092646,92, 
20092647,28, 
20092648,61, 
20092649,81, 
20092650,84, 
20092651,21, 
20092652,83, 
20092653,77, 
20092654,60, 
20092655,56, 
20092656,60, 
20092657,80, 
20092658,97, 
20092659,46, 
20092660,79, 
20092661,67, 
20092662,88, 
20092663,85, 
20092664,78, 
20092665,57, 
20092666,0, 
20092667,64, 
20092668,19, 
20092669,34, 
20092670,8, 
20092671,45, 
20092672,17, 
20092673,28, 
20092674,11, 
20092675,9, 
20092676,28, 
20092677,51, 
20092678,14, 
20092679,17, 
20092680,57, 
20092681,75, 
20092682,15, 
20092683,8, 
20092684,84, 
20092685,40, 
20092686,85, 
20092687,38, 
20092688,56, 
20092689,81, 
20092690,64, 
20092691,41, 
20092692,41, 
20092693,5, 
20092694,1, 
20092695,6, 
20092696,87, 
20092697,37, 
20092698,71, 
20092699,9, 
20092700,58, 
20092701,12, 
20092702,74, 
20092703,84, 
20092704,82, 
20092705,85, 
20092706,48, 
20092707,78, 
20092708,83, 
20092709,75, 
20092710,28, 
20092711,91, 
20092712,3, 
20092713,7, 
20092714,84, 
20092715,62, 
20092716,99, 
20092717,57, 
20092718,10, 
20092719,58, 
20092720,40, 
20092721,79, 
20092722,92, 
20092723,45, 
20092724,77, 
20092725,86, 
20092726,77, 
20092727,48, 
20092728,86, 
20092729,82, 
20092730,52, 
20092731,5, 
20092732,42, 
20092733,11, 
20092734,57, 
20092735,24, 
20092736,52, 
20092737,73, 
20092738,4, 
20092739,53, 
20092740,46, 
20092741,97, 
20092742,18, 
20092743,60, 
20092744,7, 
20092745,76, 
20092746,24, 
20092747,56, 
20092748,34, 
20092749,14, 
20092750,73, 
20092751,95, 
20092752,89, 
20092753,84, 
20092754,77, 
20092755,85, 
20092756,40, 
20092757,10, 
20092758,23, 
20092759,90, 
20092760,24, 
20092761,95, 
20092762,78, 
20092763,16, 
20092764,6, 
20092765,18, 
20092766,90, 
20092767,44, 
20092768,69, 
20092769,29, 
20092770,68, 
20092771,61, 
20092772,22, 
20092773,81, 
20092774,77, 
20092775,57, 
20092776,96, 
20092777,6, 
20092778,26, 
20092779,29, 
20092780,86, 
20092781,95, 
20092782,85, 
20092783,1, 
20092784,1, 
20092785,86, 
20092786,49, 
20092787,98, 
20092788,94, 
20092789,37, 
20092790,12, 
20092791,21, 
20092792,19, 
20092793,77, 
20092794,42, 
20092795,58, 
20092796,30, 
20092797,34, 
20092798,90, 
20092799,53, 
20092800,19, 
20092801,62, 
20092802,67, 
20092803,35, 
20092804,58, 
20092805,40, 
20092806,9, 
20092807,86, 
20092808,96, 
20092809,74, 
20092810,78, 
20092811,33, 
20092812,62, 
20092813,67, 
20092814,38, 
20092815,34, 
20092816,71, 
20092817,58, 
20092818,9, 
20092819,21, 
20092820,82, 
20092821,38, 
20092822,67, 
20092823,45, 
20092824,70, 
20092825,55, 
20092826,58, 
20092827,60, 
20092828,61, 
20092829,2, 
20092830,51, 
20092831,99, 
20092832,49, 
20092833,40, 
20092834,34, 
20092835,7, 
20092836,76, 
20092837,50, 
20092838,46, 
20092839,44, 
20092840,68, 
20092841,61, 
20092842,50, 
20092843,13, 
20092844,42, 
20092845,5, 
20092846,70, 
20092847,10, 
20092848,96, 
20092849,26, 
20092850,23, 
20092851,51, 
20092852,48, 
20092853,87, 
20092854,9, 
20092855,7, 
20092856,3, 
20092857,55, 
20092858,3, 
20092859,34, 
20092860,14, 
20092861,3, 
20092862,43, 
20092863,2, 
20092864,95, 
20092865,49, 
20092866,2, 
20092867,4, 
20092868,88, 
20092869,96, 
20092870,40, 
20092871,47, 
20092872,45, 
20092873,95, 
20092874,94, 
20092875,39, 
20092876,60, 
20092877,16, 
20092878,80, 
20092879,72, 
20092880,0, 
20092881,83, 
20092882,64, 
20092883,45, 
20092884,4, 
20092885,29, 
20092886,32, 
20092887,84, 
20092888,13, 
20092889,56, 
20092890,28, 
20092891,64, 
20092892,25, 
20092893,35, 
20092894,65, 
20092895,59, 
20092896,10, 
20092897,8, 
20092898,4, 
20092899,53, 
20092900,38, 
20092901,24, 
20092902,71, 
20092903,56, 
20092904,2, 
20092905,62, 
20092906,62, 
20092907,58, 
20092908,67, 
20092909,64, 
20092910,41, 
20092911,68, 
20092912,5, 
20092913,57, 
20092914,57, 
20092915,24, 
20092916,93, 
20092917,54, 
20092918,45, 
20092919,66, 
20092920,12, 
20092921,35, 
20092922,76, 
20092923,75, 
20092924,30, 
20092925,78, 
20092926,30, 
20092927,36, 
20092928,38, 
20092929,71, 
20092930,65, 
20092931,8, 
20092932,58, 
20092933,76, 
20092934,1, 
20092935,86, 
20092936,32, 
20092937,80, 
20092938,26, 
20092939,50, 
20092940,21, 
20092941,46, 
20092942,11, 
20092943,38, 
20092944,3, 
20092945,22, 
20092946,37, 
20092947,77, 
20092948,16, 
20092949,73, 
20092950,19, 
20092951,25, 
20092952,10, 
20092953,53, 
20092954,26, 
20092955,95, 
20092956,22, 
20092957,21, 
20092958,52, 
20092959,9, 
20092960,70, 
20092961,34, 
20092962,18, 
20092963,62, 
20092964,58, 
20092965,27, 
20092966,66, 
20092967,12, 
20092968,81, 
20092969,27, 
20092970,70, 
20092971,85, 
20092972,11, 
20092973,18, 
20092974,31, 
20092975,72, 
20092976,86, 
20092977,56, 
20092978,28, 
20092979,55, 
20092980,56, 
20092981,59, 
20092982,15, 
20092983,32, 
20092984,5, 
20092985,10, 
20092986,98, 
20092987,84, 
20092988,77, 
20092989,75, 
20092990,56, 
20092991,58, 
20092992,20, 
20092993,43, 
20092994,49, 
20092995,31, 
20092996,23, 
20092997,76, 
20092998,83, 
20092999,27, 
20093000,96, 
20093001,56, 
20093002,45, 
20093003,4, 
20093004,2, 
20093005,92, 
20093006,8, 
20093007,60, 
20093008,61, 
20093009,47, 
20093010,56, 
20093011,25, 
20093012,55, 
20093013,0, 
20093014,92, 
20093015,54, 
20093016,85, 
20093017,70, 
20093018,31, 
20093019,2, 
20093020,66, 
20093021,74, 
20093022,63, 
20093023,2, 
20093024,61, 
20093025,75, 
20093026,83, 
20093027,81, 
20093028,35, 
20093029,91, 
20093030,84, 
20093031,49, 
20093032,76, 
20093033,28, 
20093034,68, 
20093035,16, 
20093036,15, 
20093037,75, 
20093038,35, 
20093039,61, 
20093040,11, 
20093041,6, 
20093042,88, 
20093043,72, 
20093044,85, 
20093045,30, 
20093046,65, 
20093047,83, 
20093048,59, 
20093049,70, 
20093050,17, 
20093051,43, 
20093052,13, 
20093053,83, 
20093054,7, 
20093055,55, 
20093056,86, 
20093057,69, 
20093058,88, 
20093059,6, 
20093060,78, 
20093061,2, 
20093062,26, 
20093063,95, 
20093064,25, 
20093065,19, 
20093066,59, 
20093067,49, 
20093068,63, 
20093069,76, 
20093070,17, 
20093071,22, 
20093072,22, 
20093073,9, 
20093074,75, 
20093075,28, 
20093076,76, 
20093077,61, 
20093078,44, 
20093079,19, 
20093080,72, 
20093081,53, 
20093082,71, 
20093083,66, 
20093084,85, 
20093085,71, 
20093086,18, 
20093087,17, 
20093088,38, 
20093089,13, 
20093090,7, 
20093091,26, 
20093092,44, 
20093093,82, 
20093094,89, 
20093095,25, 
20093096,68, 
20093097,25, 
20093098,89, 
20093099,23, 
20093100,23, 
20093101,47, 
20093102,74, 
20093103,13, 
20093104,23, 
20093105,57, 
20093106,19, 
20093107,60, 
20093108,3, 
20093109,43, 
20093110,2, 
20093111,44, 
20093112,52, 
20093113,72, 
20093114,60, 
20093115,70, 
20093116,13, 
20093117,17, 
20093118,53, 
20093119,91, 
20093120,94, 
20093121,16, 
20093122,69, 
20093123,50, 
20093124,97, 
20093125,52, 
20093126,36, 
20093127,11, 
20093128,65, 
20093129,19, 
20093130,79, 
20093131,21, 
20093132,81, 
20093133,89, 
20093134,66, 
20093135,33, 
20093136,95, 
